Team A,Team B,Tourney Qualifying games*,divname,Score A,Score B,Team A Wins,Index A,Index B,Div A,Div B
Alpha No Beta,Tofu Wolf,-99,5/2 Div 3,15,4,True,58,59,5/2 Div 3,5/2 Div 3
Alpha No Beta,M.O.B.,-99,5/2 Div 3,15,12,True,58,65,5/2 Div 3,5/2 Div 3
Alpha No Beta,Killer Bees,-99,5/2 Div 3,15,12,True,58,61,5/2 Div 3,5/2 Div 3
Alpha No Beta,Tofu Wolf,-99,5/2 Div 3,5,15,False,58,59,5/2 Div 3,5/2 Div 3
Alpha No Beta,SIR!,-99,5/2 Div 3,14,13,True,58,64,5/2 Div 3,5/2 Div 3
Alpha No Beta,Jiggy,-99,5/2 Div 3,15,7,True,58,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,Spam,-99,5/2 Div 3,13,15,False,59,60,5/2 Div 3,5/2 Div 3
Tofu Wolf,Jiggy,-99,5/2 Div 3,14,13,True,59,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,SIR!,-99,5/2 Div 3,14,16,False,59,64,5/2 Div 3,5/2 Div 3
Tofu Wolf,Spawning Alewives,-99,5/2 Div 3,15,8,True,59,66,5/2 Div 3,5/2 Div 3
Tofu Wolf,THEM!,-99,5/2 Div 3,15,13,True,59,62,5/2 Div 3,5/2 Div 3
Tofu Wolf,Jiggy,-99,5/2 Div 3,4,15,False,59,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,Killer Bees,-99,5/2 Div 3,13,7,True,59,61,5/2 Div 3,5/2 Div 3
Tofu Wolf,Spam,-99,5/2 Div 3,10,12,False,59,60,5/2 Div 3,5/2 Div 3
Spam,M.O.B.,-99,5/2 Div 3,15,9,True,60,65,5/2 Div 3,5/2 Div 3
Spam,THEM!,-99,5/2 Div 3,16,14,True,60,62,5/2 Div 3,5/2 Div 3
Spam,Killer Bees,-99,5/2 Div 3,15,9,True,60,61,5/2 Div 3,5/2 Div 3
Spam,Jiggy,-99,5/2 Div 3,15,7,True,60,63,5/2 Div 3,5/2 Div 3
Spam,Jiggy,-99,5/2 Div 3,14,15,False,60,63,5/2 Div 3,5/2 Div 3
Spam,SIR!,-99,5/2 Div 3,15,8,True,60,64,5/2 Div 3,5/2 Div 3
Killer Bees,Spawning Alewives,-99,5/2 Div 3,14,9,True,61,66,5/2 Div 3,5/2 Div 3
Killer Bees,SIR!,-99,5/2 Div 3,15,11,True,61,64,5/2 Div 3,5/2 Div 3
Killer Bees,THEM!,-99,5/2 Div 3,15,10,True,61,62,5/2 Div 3,5/2 Div 3
Killer Bees,Jiggy,-99,5/2 Div 3,13,15,False,61,63,5/2 Div 3,5/2 Div 3
THEM!,M.O.B.,-99,5/2 Div 3,0,1,False,62,65,5/2 Div 3,5/2 Div 3
THEM!,Spawning Alewives,-99,5/2 Div 3,12,9,True,62,66,5/2 Div 3,5/2 Div 3
THEM!,SIR!,-99,5/2 Div 3,12,15,False,62,64,5/2 Div 3,5/2 Div 3
THEM!,Jiggy,-99,5/2 Div 3,0,1,False,62,63,5/2 Div 3,5/2 Div 3
SIR!,M.O.B.,-99,5/2 Div 3,15,12,True,64,65,5/2 Div 3,5/2 Div 3
M.O.B.,Spawning Alewives,-99,5/2 Div 3,15,12,True,65,66,5/2 Div 3,5/2 Div 3
